index,num_features,score1,score2,score3,score4,score5,five_fold_avg,stdev,feature_names
57,58,0.4125,0.4375,0.6,0.479166667,0.4375,0.473333333,0.074744937,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH2', 'CALC', 'CATZ', 'CBLN4', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
58,59,0.4125,0.454166667,0.5875,0.479166667,0.4375,0.474166667,0.06785401,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH2', 'CALC', 'CATZ', 'CBLN4', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
59,60,0.3625,0.4625,0.6,0.529166667,0.4375,0.478333333,0.090446424,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH2', 'CALC', 'CATZ', 'CBLN4', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
60,61,0.35,0.4125,0.6,0.541666667,0.4375,0.468333333,0.100976139,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
61,62,0.3875,0.4125,0.575,0.529166667,0.4375,0.468333333,0.080125769,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
62,63,0.4375,0.475,0.575,0.570833333,0.4375,0.499166667,0.069058651,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
63,64,0.4375,0.425,0.575,0.570833333,0.4375,0.489166667,0.076637223,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
64,65,0.475,0.425,0.575,0.570833333,0.4375,0.496666667,0.072012248,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
65,66,0.475,0.4,0.575,0.570833333,0.4375,0.491666667,0.07878196,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
66,67,0.475,0.4,0.575,0.583333333,0.4375,0.494166667,0.082052659,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
67,68,0.475,0.4125,0.575,0.570833333,0.4875,0.504166667,0.068907648,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
68,69,0.475,0.4125,0.575,0.570833333,0.4875,0.504166667,0.068907648,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
